"","D01116_test","D01117_test","D01118_test","D01119_test","D01120_test"
"B4galnt3",0.299597976576548,-0.148539601070868,-0.223607865552814,0.226782573593422,-0.0439948200847777
"Clec4b1",0.486636428124162,0.321990375030643,-0.122667215220787,-0.52420243090263,-0.391792596085887
"Vmn2r27",0.356514382881196,-0.135796108312735,0.274856723458355,-0.079313591687736,-1.01004383839875
"Kcna6",0.38408072304657,0.126210149888465,0.172973500240726,-0.444264672953232,-0.623382731990624
"Klrc2",1.65973711223668,-1.1349990732564,0.138801639395375,0.59668073949288,-2
"Klra17",0.50217403928577,0.127334892523793,0.032502785613165,-0.0988422532249928,-0.77440693022467
"Klra22",1.3298627701372,-0.549409261195134,-0.739314052409302,0.351914510148957,-1.57490801595882
"Klra6",2,-2,-2,0.712858720034198,-2
"Klra15",1.27721979401654,-0.415800822713923,-0.609916999722892,0.331848581617425,-1.439283401481
"Klra8",2,-2,-2,1.19220332701999,-2
"Klra21",2,-2,-2,0.807086650512551,-2
"Klra14-ps",2,-2,-2,0.659730710830057,-2
"Klra9",1.33834398822566,-0.384037401496944,-0.633308244719497,0.288030397227098,-1.37951171047808
"Klra7",1.28255302882968,-0.195737279478219,-0.668459280944827,-0.977290805641082,-0.995409235737479
"Klra13-ps",0.900941240317423,0.100805497772584,-0.332559970317851,0.00211364987017369,-0.727758328069728
"Klra1",0.488599448261277,0.368346240103852,0.172505322282266,-0.103587983065666,-0.842407494236027
"LOC102638913",0.37784939573709,-0.047702145126558,0.377546765351359,-0.206392651621859,-0.791295229681324
"5430401F13Rik",1.36329895882406,-0.544380685796901,-0.291800864446891,-0.0498942075612151,-1.57765943381233
"Tas2r130",0.650258955848657,-0.224019185073012,0.225250039321937,0.0445318514470049,-0.96225159404131
"Prh1",0.848176670998048,0.0658179439393324,0.160396995034001,-0.0902531179591481,-0.533919551139993
"Prp2",0.694697793244758,0.0453687808228887,0.239098507150921,-0.506564990095566,-1.27723274672485
"A630073D07Rik",1.26115373231886,-1.11766340390279,0.0844774255054154,0.150611810791423,-1.77155539689893
"Tas2r120",1.06299237018003,-0.12203341026579,0.21408099117965,0.451235939407918,-1.40337370712857
"Tas2r121",0.5824849044678,0.194428683232286,0.702901983050342,-0.234545841539691,-0.7190607432945
"Tas2r122",0.793528257793243,0.120370365970344,0.202998766011539,-0.23364524197428,-0.659116118040951
"Tas2r115",0.807761491621499,0.0978882612927471,0.277218634729532,-0.32294848165177,-0.867146863082018
"Tas2r117",0.949033221294726,0.200470325147614,0.3830433564466,-0.262615800910592,-1.81631395303477
"Tas2r123",1.25028821020057,-0.119180766163691,0.484271042829169,0.519791752426105,-1.70644572309295
"Tas2r113",0.890154157282333,0.227337385974137,0.478869846443788,-0.829790973888359,-1.50425755052655
"Tas2r125",0.849110816023103,0.194220139894608,0.00516467343004146,-0.433923237352446,-0.714749610938849
"Tas2r129",0.78098027515749,0.0123001758526155,-0.0660320842242197,-0.530790686794438,-0.445061435058045
"Gm5885",0.620813349174443,-0.0601638457672805,0.294899792466261,-0.120840590210067,-0.951860256601537
"4930425L21Rik",0.488763002568616,0.135961897324499,-0.145220115341732,0.17458009985913,-0.516185901461824
"B230110G15Rik",0.495898781373406,0.153378273978934,0.27022239767382,-0.369706899881217,-0.776882009522926
"Igbp1b",0.543611058284467,-0.046853760997617,0.331243616657538,-0.196247400631941,-0.742707261239198
"Rergl",0.400129968293643,-0.00376646895184003,0.273497875980967,-0.215996054858952,-0.7505963556976
"Pik3c2g",0.301535460635187,0.0200592365509949,0.0800271882711469,0.201029201325206,-0.761977991993408
"Abcc9",0.275675701406146,0.195343103776353,0.109479333760966,-0.0926257577498517,-0.543832290553341
"Pira2",0.603013506362076,0.0173161333548022,0.360828343186703,-0.443740049083346,-0.668039307253563
"Pira1",1.85203097170734,-1.33659066926977,-0.458181114618904,0.521432490331198,-1.4177398091367
"Lilra6",1.06802575405643,-0.527349664116372,-0.317996551017702,0.330807657724108,-1.13953675914498
"Sbk3",0.471636758641832,-0.0879086683519457,-0.0710552377194253,-0.362678388941975,-0.102472764879855
"Nlrp2",0.433170859694515,0.311513090761415,-0.0681965559678661,-0.341778923033239,-0.535281496576426
"Gm5065",0.611406416280778,-0.0605836157368563,0.0178878970778958,-0.244817021742698,-1.09490545530359
"Vmn1r58",0.697320926707314,0.0955608286123053,-0.00583435481914512,0.193354829792035,-1.16844433102571
"Vmn1r60",0.794801027891866,0.0893261935171173,-0.237964876861821,-0.172576279880364,-1.27731232570537
"Vmn1r61",0.920656975319784,0.206056641713892,0.0742267920387996,-0.118282035110047,-1.05832845694069
"Vmn1r62",0.791746813267594,0.339894341209066,0.16283627750493,-0.371863665492234,-0.561818873881085
"Vmn1r64",0.358040598440809,0.118283556114162,0.493359871984799,-0.441230621390702,-0.767871974001
"Zscan5b",0.464812920641397,-0.0456942704187167,-0.0760425795433654,0.395436815945283,-0.437238407562313
"Olfr1348",1.01739222985413,-0.0379077677580069,0.52511215102363,-1.03453327608268,-1.19382796020485
"Olfr1349",0.548083888218568,-0.0427568770868655,0.565183969280037,-0.508902861999763,-1.14924926806716
"Olfr1350",0.597393744626012,0.222395878858667,0.48385087916387,-0.453653911138627,-1.18848346620448
"Zim2",0.402427896819839,0.146459745435311,0.348256971294904,-0.342141270973372,-0.938428589983212
"Usp29",0.258151159271639,0.115994826858451,0.113916194119059,-0.00783709915958243,-0.554194364325533
"Mir3099",0.56989201627676,0.276555607994524,0.049143260385282,-0.205907859639634,-0.914161456503749
"Aurkc",0.691523361591098,-0.20715507276384,0.181620622546488,-0.460727139875652,-0.921256223885235
"Vmn2r31",0.681069318326981,-0.407684068548742,-0.0748907062638699,0.249299785791874,-1.45097315015069
"Vmn2r32",1.55587285345252,-1.98470461577623,-1.0843165439701,0.746580621485977,-2
"Vmn2r33",1.03979291292928,-1.10798926058653,-0.164609055360175,-0.362950373221819,-1.37629213915622
"Vmn2r45",2,-1.4413709348628,-2,0.937697466624914,-2
"Vmn2r51",0.724163890842129,-0.248018090324826,0.0702126446231489,0.316462957509829,-0.654233177770515
"Vmn2r52",0.382105241626313,0.0688210261453373,0.389607280858104,-0.103395729348869,-1.04436929486697
"Vmn1r66",0.380131705469021,0.228396508965694,0.200418532125571,-0.276840543086558,-0.753207766147526
"Vmn1r67",0.43620578250493,0.149553523638505,0.265789961892809,-0.222205872448166,-0.665697696093668
"Vmn1r69",0.450232073286527,0.0881259630355922,0.635880221395989,-0.792506710359199,-1.30642009258736
"Vmn1r70",0.759046512179221,0.173974629949718,0.322567678538159,-0.380715883342373,-1.24469475795946
"Vmn1r71",1.11605042481009,-0.277305478198414,-0.501910465612273,0.385995539750562,-0.947150689962586
"Zscan4a",0.917948588082554,-0.261766268046723,0.248485187938762,0.317933235856062,-1.60229715144516
"Zscan4b",0.663088133379616,-0.105609422608287,0.581847973014045,-0.252557025009215,-1.2375269178158
"Zscan4c",1.58009883545173,-1.11740556527096,-0.607055029629509,0.456119906602451,-1.98545776803909
"Zscan4d",0.422781341842895,0.173378641655255,0.373647209308966,-1.02940747721838,-0.681783327271706
"Zscan4f",0.791221489587769,0.0769521881089536,0.524787191890332,-0.201787827451515,-1.48614193317962
"Vmn1r74",0.636846094779609,-0.029570345454224,0.497191272670518,-0.827789638991001,-0.88784939586298
"Vmn1r75",0.544711031286648,0.344963544765816,0.416632791421346,-0.242224777534567,-0.778963462670458
"Vmn1r76",0.565285866014285,0.0210521778613415,0.229380167014457,-0.263629981439031,-1.0544682419002
"Vmn1r78",0.907883824438532,-0.110645088979294,0.449144896796188,0.00233680398994219,-1.29697307901917
"Vmn1r82",0.707424425821278,-0.150748152058193,0.189556920838907,-0.810118037200544,-1.09784232254282
"Vmn1r83",0.713116508782531,0.416185197873361,0.442656522560829,-0.920723089030711,-0.918192534252888
"Vmn1r84",0.939984064180941,-0.234657880234044,0.310739620901724,-0.532680783950928,-1.21503066562131
"Vmn2r55",0.653064497691006,0.0767466877268643,-0.0263729387198132,-0.189066100131238,-0.855375628404496
"Vmn1r87",0.740654965064835,0.395013333471981,0.281620972513104,-0.855153163734713,-1.0003836201077
"Vmn1r89",0.606733483473094,-0.0946552599086543,0.503073543165361,-0.850734288177813,-0.479808060963177
"Sult2a2",0.533478710470522,0.0635344082629711,0.429834228596228,-0.295586292607683,-1.30323429423649
"Sult2a1",0.506253147630814,0.326381288943048,0.363944808562975,-0.998358005615349,-0.786128213842223
"Sult2a3",0.593738722468014,0.250244084422229,0.448008399847534,-0.465875805525886,-0.890166243599556
"Sult2a8",0.403891097215252,0.21621619958448,0.208535541697157,-0.412186991360744,-0.977164322632479
"Nlrp5-ps",0.438657235975761,0.085483736835026,0.347151475731995,-0.235588315504521,-1.07593353310782
"Vmn1r90",0.40252517518503,0.0576542030200474,0.416327529727934,-0.415840161417592,-1.1129131884944
"Obox3",0.621600780740913,-0.0251132004196441,0.612158415499973,-0.324246822669651,-0.966272803472669
"Obox5",0.578240053187655,0.258671062807402,0.329021131257465,-0.417226424266175,-0.702626229465813
"Psg-ps1",0.479025779649049,0.223613796381144,0.373773699278067,-0.0576641623382648,-1.1571702557847
"Ceacam14",0.454595054609399,0.0164849406837818,0.350343359907388,-0.208856287647417,-0.814729585595605
"Ceacam11",0.645750572657243,0.192331385894713,0.421129607747569,-0.287168681363544,-0.957134322481583
"Ceacam13",0.489446395757454,-0.0998338733113031,0.550740049144288,-0.729362312725559,-0.874935222933847
"Ceacam12",0.445146741438355,0.0257027673702267,-0.0431083141543622,-0.201274302692817,-0.83557448750209
"Mill1",0.412010867454389,0.0869330221063992,0.346622608207964,-0.31369769960461,-0.734977495940386
"Psg26",0.492029883198948,0.374551898939209,0.725529487871266,-0.579263549409964,-1.19592775281899
"Gm16442",2,-0.818575814238943,-0.974185744901234,1.08003619935817,-1.96830094849375
"Gm10666",2,-0.818575814238943,-0.947225040364056,0.981447970423044,-1.96830094849375
"Vmn1r94",2,-0.818575814238943,-0.947225040364056,0.981447970423044,-1.96830094849375
"Vmn1r143",2,-0.78291401120664,-0.947225040364056,0.981447970423044,-1.96830094849375
"Gm8653",2,-0.78291401120664,-0.947225040364056,0.981447970423044,-1.96830094849375
"Vmn1r118",2,-0.78291401120664,-0.947225040364056,0.981447970423044,-1.96830094849375
"Gm4133",2,-0.762984564959667,-0.947225040364056,0.981447970423044,-1.94836166404303
"Gm5728",2,-0.762984564959667,-0.947225040364056,1.02769578509366,-1.94836166404303
"Vmn1r101",2,-0.755301886807775,-0.92801389019439,0.985079092461209,-1.92094561648861
"Gm10665",2,-0.745609872873449,-0.892681856392564,1.0834925581511,-1.88283271457752
"Vmn1r104",2,-0.757630749801669,-0.793916992357019,1.0834925581511,-1.88283271457752
"Gm5726",2,-0.757630749801669,-0.793916992357019,0.952071441097987,-1.88283271457752
"Gm4201",2,-0.618834092191122,-0.793916992357019,0.894291719275102,-2
"LOC101055864",2,-0.618834092191122,-0.793791404434648,0.894291719275102,-2
"Vmn1r155",2,-0.603963083705881,-0.776388505677047,0.893252101073927,-1.99937543228644
"Vmn1r111",2,-0.603963083705881,-0.776388505677047,0.893252101073927,-1.99937543228644
"Gm4567",2,-0.587182288101072,-0.77635457878276,1.11014201187622,-2
"Vmn1r112",1.94248227228754,-0.940737894824209,-2,2,-1.38571034718782
"Vmn1r113",2,-2,-2,1.23731601833773,-2
"Vmn1r121",2,0.000966801021573479,0.460490394247077,0.675419590503703,-1.38442986805503
"Vmn1r122",2,0.0852660465886033,0.626539958232608,1.322213333134,-1.80077586777696
"Vmn1r167",0.774452032570496,0.289516355731473,0.536003165198137,-0.187074238592829,-1.15365576009425
"Vmn1r168",0.640692882606117,0.159780640610796,0.278369881183697,-1.31410540222516,-0.481072801004052
"Vmn1r169",0.781949691647308,-0.149426203722414,0.689648230694677,-0.917182868831527,-1.24714288317398
"Vmn1r170",0.609163954556314,0.0793894846570236,0.748724079377151,0.0698981568804658,-1.45475475995044
"Vmn1r179",0.543166912530945,0.0601572987863423,0.146643693888478,-0.319630802326006,-0.49113394577882
"4732471J01Rik",0.206383869707802,-0.190184926509459,-0.0429980036100248,-0.0103839330528661,-0.0490361505356267
"Ceacam1",0.464696419724643,-0.227385802601227,-0.0910059031886344,0.0865478602832379,-0.334879873184157
"Ceacam2",0.385506039127301,-0.0967155135241468,-0.201865778237951,0.145136284798524,-0.159652834232176
"Cyp2a4",0.626671267851388,-0.261349756620104,0.557728673717695,-0.497963929272872,0.337321374551882
"Nlrp9c",0.416350484534643,0.155800207828041,0.337878863304675,-0.4317559124869,-0.76590691561732
"Nlrp9a",0.416571229742617,0.267329672552915,0.283493169971061,-0.487850585450965,-0.896042708407795
"Cyp2b23",0.604548966168573,0.161106073962521,0.234142727676377,-0.22550068857001,-0.869516176559156
"Cyp2g1",0.53552929879154,0.161194891254565,0.111283618591718,-0.0330168862532434,-0.524055540010596
"Cyp2a22",0.381554704535901,0.18872039677974,0.410632494644518,-0.326546134102045,-0.791988688636648
"Scgb2b7",0.718583945741509,0.130368921955121,0.297845391972794,-0.674539888008814,-1.39120790766674
"Scgb1b7",1.94163640912071,-0.483977783067127,0.514633894934012,0.56034314387553,-2
"Scgb2b11",2,-0.800497572584357,-1.94411953730248,1.02868257077977,-1.85759471039971
"Scgb2b12",1.81232786719093,-2,-2,0.842877369661384,-2
"Scgb1b12",1.41751724945471,-1.88682796479775,-2,1.10104024060908,-2
"Scgb1b29",1.85186795910286,-1.95832166812686,-1.90470898416785,0.33017120087111,-2
"Scgb2b18",1.10877344309036,-0.47187063522537,-0.391665798082287,-0.182047964826208,-1.72916302328083
"Scgb2b19",1.21447887217827,-0.314180134310305,-0.336461972405172,0.0885120530771347,-2
"Scgb1b19",0.806799029056293,0.0459622439317514,0.267951755685475,0.0327749976190508,-0.733557592258192
"Scgb1b20",0.543613632451384,-0.068614389402733,0.455393828428911,-0.733371472205957,-1.15240072298179
"Scgb2b24",0.510178630003427,-0.122970128023928,0.358668476383109,-0.495223428573013,-0.77756684976517
"Scgb1b24",0.653577861246221,0.17660817054185,0.266812339184474,-0.4079607281806,-1.1627810748013
"Scgb1b30",0.411160835534427,0.00400071026684278,0.0226705101021907,0.305561071309893,-0.682267697584328
"Chst8",0.375267854687328,-0.16445063265707,0.173506503311665,0.0843302577248852,-0.392794433542484
"Slc7a10",0.247813193367984,-0.143240208930297,0.085864521251199,-0.181754394880841,-0.0347760115908175
"Lrp3",0.384276752603014,-0.0524844860672315,0.145143758150828,-0.0771999607419574,-0.264579349780941
"Slc7a9",0.299703688775657,-0.295527784214535,0.264422756563487,-0.0921384845318777,-0.0401103633511751
"Tdrd12",0.366075684500872,0.127522814663161,0.179114859156654,-0.0293821576119565,-0.394708491228558
"Tshz3",0.292249465537371,0.0793176026536006,0.259138927669582,-0.371401834494727,-0.784684461502492
"Gm21276",1.00488922411123,-0.215630490586628,0.238648127617189,-0.0970144692284775,-1.2266593821725
"4933402C06Rik",0.32844834996012,-0.102769005181853,0.238504940974411,-0.183203718148424,-0.284951486629839
"A230077H06Rik",0.257535942344766,0.178979910566739,0.164954445313548,-0.307033549713713,-0.41133748903279
"4930433I11Rik",0.445407563810267,0.268537512957433,0.324702133451148,-0.158014732643583,-0.933618485533348
"Vmn2r58",0.676760478055147,0.224868766454028,0.473766136755957,-0.336397476666293,-1.07879028239991
"Vmn2r59",0.586068910241892,0.207608769540513,0.394354563445544,-0.545756483095556,-0.826341420906756
"Vmn2r60",0.373254104476919,0.0703505177808322,0.39115731625452,-0.557777952658085,-1.26199616617752
"Vmn2r-ps60",0.670872922343827,0.226644280153769,0.6158942256775,-0.839841232608635,-1.01249985389123
"EU599041",0.364523615836063,-0.0671087265798683,0.463915858475053,-0.356901500134355,-0.792993828898567
"Klk13",0.481063395859794,0.190798728799213,-0.159744598901404,0.210474892650385,-0.533657248240209
"Mrgpra4",0.501456531027727,0.24579199295576,0.332576322072423,-0.58602774580363,-0.968951371392142
"Mrgprb8",0.63595550836282,0.000762555084369791,0.291759886154133,-0.351834041283354,-0.944326852700516
"Mrgprb1",0.640216688531149,0.128828670301281,0.472646155053379,-0.993540124934792,-1.10688746949961
"Mrgprx2",0.722677092044412,0.273780872890695,0.51620725669324,-0.165674889643975,-0.875239194889615
"Gabra5",0.392196119132337,0.196749187609226,-0.0420672400918769,0.150213745723507,-0.8680173134711
"Mir344d-3",1.31446765857364,-0.221112495395199,0.8066869023417,-0.21469057303991,-0.918000292164509
"Mir344h-1",0.696264072123202,0.410227214245278,0.203569108982738,-0.870458664876441,-1.01020099701283
"Mir344b",0.514134975904279,0.295785222559876,0.266045919045934,-0.401163525314748,-1.08901683458287
"Mir344g",0.708739047881304,0.340299182740941,0.507059891874038,-0.0963576367368458,-1.05750664244138
"Magel2",0.430260487893993,0.0889729811128932,0.246753751230889,0.232006464716105,-1.05066196871703
"BC046251",0.336281530236793,0.263330546731972,0.249818585944919,-0.158984479237026,-0.843702464990826
"4833412C05Rik",0.273126177369361,0.140584048430989,-0.291489325800154,0.188967488661645,-0.205429662687733
"Gm21269",0.344525096097753,0.199268741191722,0.358854813315157,-0.501586134771268,-0.553255558351288
